antecedent,consequent,support,confidence,lift
{18 32 34},{19},0.126,0.601,1.114
{18 32 34},{30},0.125,0.6,1.065
{18 32 34},{6},0.124,0.595,1.128
{18 32 34},{14},0.164,0.786,1.097
{18 32 34},{48},0.107,0.514,1.073
{18 32 34},{16},0.115,0.549,1.069
{18 32 34},{14 30},0.103,0.491,1.167
{18 32 34},{1 14},0.103,0.494,1.294
{6 14 18},{1},0.165,0.571,1.099
{6 14 18},{12},0.118,0.409,1.119
{6 14 18},{19},0.171,0.59,1.093
{6 14 18},{26},0.128,0.442,1.073
{6 14 18},{44},0.119,0.412,1.106
{6 14 18},{21},0.105,0.363,1.183
{6 14 18},{28},0.113,0.392,1.144
{6 14 18},{32},0.134,0.464,1.125
{6 14 18},{30},0.174,0.601,1.068
{6 14 18},{46},0.125,0.433,1.163
{6 14 18},{4},0.124,0.43,1.083
{6 14 18},{34},0.202,0.698,1.09
{6 14 18},{49},0.128,0.441,1.135
{6 14 18},{16},0.157,0.543,1.057
{6 14 18},{48},0.151,0.523,1.092
{6 14 18},{19 30},0.105,0.363,1.147
{6 14 18},{34 48},0.109,0.376,1.187
{6 14 18},{16 34},0.11,0.379,1.141
{6 14 18},{30 34},0.122,0.423,1.149
{6 14 18},{1 30},0.103,0.356,1.148
{6 14 18},{19 34},0.121,0.417,1.159
{6 14 18},{1 34},0.121,0.418,1.188
{6 14 18},{1 19},0.101,0.349,1.211
{1 19 30},{18},0.134,0.757,1.073
{1 19 30},{14},0.139,0.785,1.095
{1 19 30},{34},0.128,0.725,1.131
{1 19 30},{6},0.103,0.585,1.109
{1 19 30},{14 18},0.108,0.611,1.16
{1 19 30},{14 34},0.104,0.587,1.236
{6 18 21},{14},0.105,0.782,1.091
{18 19 26},{30},0.107,0.612,1.087
{18 19 26},{14},0.139,0.793,1.106
{18 19 26},{34},0.122,0.696,1.086
{18 19 26},{14 34},0.1,0.57,1.201
{16 19 34},{18},0.146,0.768,1.089
{16 19 34},{6},0.105,0.554,1.049
{16 19 34},{30},0.113,0.594,1.055
{16 19 34},{1},0.112,0.589,1.133
{16 19 34},{14},0.148,0.782,1.091
{16 19 34},{14 18},0.115,0.606,1.15
{18 19 32},{1},0.102,0.581,1.117
{18 19 32},{34},0.126,0.715,1.117
{18 19 32},{14},0.137,0.778,1.085
{18 19 32},{30},0.107,0.611,1.085
{18 19 32},{6},0.105,0.598,1.133
{14 30 46},{34},0.12,0.685,1.069
{14 30 46},{1},0.101,0.576,1.109
{14 30 46},{19},0.102,0.586,1.086
{14 30 46},{6},0.1,0.573,1.085
{14 30 46},{18},0.136,0.777,1.102
{18 34 48},{30},0.144,0.614,1.09
{18 34 48},{16},0.125,0.532,1.037
{18 34 48},{1},0.14,0.596,1.146
{18 34 48},{6},0.135,0.574,1.089
{18 34 48},{4},0.109,0.464,1.169
{18 34 48},{14},0.187,0.796,1.11
{18 34 48},{46},0.102,0.435,1.169
{18 34 48},{32},0.107,0.457,1.107
{18 34 48},{26},0.104,0.441,1.07
{18 34 48},{19},0.136,0.579,1.073
{18 34 48},{1 14},0.113,0.481,1.259
{18 34 48},{6 14},0.109,0.462,1.193
{18 34 48},{14 30},0.119,0.508,1.206
{18 34 48},{14 19},0.113,0.479,1.2
{18 34 48},{14 16},0.102,0.435,1.147
{4 14 30},{1},0.109,0.595,1.145
{4 14 30},{19},0.109,0.595,1.103
{4 14 30},{18},0.138,0.75,1.063
{4 14 30},{6},0.108,0.586,1.111
{4 14 30},{34},0.129,0.701,1.094
{4 14 30},{18 34},0.1,0.544,1.167
{1 16 19},{18},0.125,0.779,1.105
{1 16 19},{34},0.112,0.698,1.089
{1 16 19},{14},0.12,0.75,1.046
{26 30 34},{18},0.125,0.767,1.088
{26 30 34},{14},0.129,0.792,1.105
{26 30 34},{14 18},0.105,0.641,1.216
{6 16 48},{14},0.108,0.791,1.103
{6 16 48},{18},0.106,0.771,1.094
{15 18 30},{14},0.106,0.785,1.096
{6 16 18},{30},0.119,0.582,1.033
{6 16 18},{34},0.139,0.683,1.066
{6 16 18},{1},0.122,0.596,1.147
{6 16 18},{19},0.121,0.592,1.096
{6 16 18},{14},0.157,0.77,1.074
{6 16 18},{48},0.106,0.518,1.082
{6 16 18},{14 34},0.11,0.538,1.132
{18 32 49},{14},0.104,0.786,1.097
{14 16 44},{18},0.116,0.759,1.077
{14 16 44},{34},0.105,0.689,1.076
{16 18 34},{26},0.116,0.471,1.143
{16 18 34},{46},0.104,0.423,1.135
{16 18 34},{49},0.106,0.433,1.115
{16 18 34},{48},0.125,0.51,1.064
{16 18 34},{12},0.108,0.442,1.209
{16 18 34},{19},0.146,0.594,1.1
{16 18 34},{6},0.139,0.568,1.077
{16 18 34},{30},0.141,0.573,1.018
{16 18 34},{14},0.195,0.792,1.105
{16 18 34},{1},0.144,0.587,1.129
{16 18 34},{4},0.11,0.447,1.127
{16 18 34},{32},0.115,0.467,1.132
{16 18 34},{6 14},0.11,0.447,1.153
{16 18 34},{14 30},0.113,0.461,1.094
{16 18 34},{14 19},0.115,0.469,1.174
{16 18 34},{1 14},0.113,0.462,1.209
{16 18 34},{14 48},0.102,0.417,1.172
{14 19 21},{18},0.105,0.77,1.092
{30 34 44},{14},0.115,0.798,1.114
{30 34 44},{18},0.109,0.756,1.073
{6 14 34},{30},0.162,0.61,1.083
{6 14 34},{26},0.114,0.431,1.046
{6 14 34},{1},0.155,0.586,1.128
{6 14 34},{46},0.113,0.428,1.149
{6 14 34},{49},0.115,0.433,1.113
{6 14 34},{48},0.137,0.516,1.077
{6 14 34},{16},0.142,0.536,1.044
{6 14 34},{12},0.104,0.394,1.078
{6 14 34},{32},0.122,0.459,1.112
{6 14 34},{44},0.108,0.409,1.096
{6 14 34},{19},0.154,0.581,1.077
{6 14 34},{18},0.202,0.762,1.081
{6 14 34},{4},0.116,0.438,1.103
{6 14 34},{28},0.106,0.4,1.168
{6 14 34},{18 48},0.109,0.41,1.179
{6 14 34},{16 18},0.11,0.414,1.122
{6 14 34},{18 30},0.122,0.462,1.164
{6 14 34},{18 19},0.121,0.455,1.139
{6 14 34},{1 18},0.121,0.457,1.18
{1 6 32},{18},0.105,0.797,1.131
{14 18 21},{6},0.105,0.601,1.14
{14 18 21},{30},0.107,0.615,1.091
{14 18 21},{34},0.114,0.655,1.022
{14 18 21},{19},0.105,0.601,1.114
{14 18 21},{1},0.103,0.588,1.131
{18 19 30},{12},0.103,0.435,1.191
{18 19 30},{26},0.107,0.454,1.1
{18 19 30},{46},0.101,0.425,1.142
{18 19 30},{4},0.105,0.444,1.118
{18 19 30},{16},0.126,0.531,1.035
{18 19 30},{48},0.125,0.528,1.103
{18 19 30},{1},0.134,0.565,1.086
{18 19 30},{32},0.107,0.454,1.099
{18 19 30},{34},0.166,0.7,1.093
{18 19 30},{49},0.105,0.445,1.145
{18 19 30},{6},0.133,0.561,1.063
{18 19 30},{14},0.186,0.786,1.097
{18 19 30},{6 14},0.105,0.444,1.144
{18 19 30},{14 34},0.133,0.563,1.187
{18 19 30},{1 14},0.108,0.456,1.194
{18 19 30},{14 48},0.102,0.43,1.207
{18 34 38},{14},0.107,0.8,1.117
{1 4 30},{18},0.102,0.73,1.036
{1 4 30},{14},0.109,0.783,1.092
{1 4 30},{34},0.101,0.726,1.133
{16 18 49},{34},0.106,0.669,1.044
{16 18 49},{14},0.124,0.778,1.085
{14 16 48},{18},0.147,0.763,1.082
{14 16 48},{1},0.108,0.56,1.077
{14 16 48},{6},0.108,0.563,1.068
{14 16 48},{30},0.117,0.608,1.08
{14 16 48},{34},0.132,0.686,1.071
{14 16 48},{19},0.112,0.584,1.083
{14 16 48},{18 34},0.102,0.532,1.141
{14 16 18},{48},0.147,0.524,1.094
{14 16 18},{12},0.124,0.443,1.212
{14 16 18},{1},0.159,0.568,1.092
{14 16 18},{4},0.118,0.423,1.065
{14 16 18},{19},0.163,0.582,1.079
{14 16 18},{26},0.134,0.477,1.158
{14 16 18},{32},0.127,0.454,1.099
{14 16 18},{30},0.16,0.571,1.015
{14 16 18},{44},0.116,0.413,1.107
{14 16 18},{34},0.195,0.694,1.083
{14 16 18},{28},0.109,0.39,1.141
{14 16 18},{6},0.157,0.561,1.063
{14 16 18},{46},0.116,0.415,1.116
{14 16 18},{49},0.124,0.442,1.136
{14 16 18},{6 34},0.11,0.392,1.112
{14 16 18},{30 34},0.113,0.404,1.097
{14 16 18},{19 34},0.115,0.411,1.142
{14 16 18},{1 34},0.113,0.405,1.15
{14 16 18},{34 48},0.102,0.365,1.155
{18 19 44},{34},0.11,0.69,1.078
{18 19 44},{14},0.129,0.812,1.133
{30 34 48},{1},0.112,0.59,1.135
{30 34 48},{18},0.144,0.758,1.076
{30 34 48},{14},0.151,0.792,1.104
{30 34 48},{16},0.102,0.534,1.041
{30 34 48},{19},0.111,0.585,1.084
{30 34 48},{6},0.109,0.571,1.082
{30 34 48},{14 18},0.119,0.627,1.189
{18 28 30},{34},0.1,0.714,1.115
{18 28 30},{14},0.118,0.84,1.173
{12 14 16},{18},0.124,0.778,1.104
{12 14 16},{34},0.112,0.701,1.094
{1 14 32},{18},0.134,0.809,1.147
{1 14 32},{30},0.109,0.66,1.172
{1 14 32},{34},0.125,0.755,1.178
{1 14 32},{18 34},0.103,0.624,1.337
{6 14 49},{30},0.107,0.65,1.155
{6 14 49},{34},0.115,0.699,1.091
{6 14 49},{18},0.128,0.778,1.104
{19 34 49},{14},0.118,0.789,1.101
{19 34 49},{18},0.115,0.769,1.091
{12 16 18},{14},0.124,0.814,1.136
{12 16 18},{34},0.108,0.711,1.11
{14 30 49},{6},0.107,0.602,1.14
{14 30 49},{34},0.118,0.664,1.036
{14 30 49},{1},0.103,0.581,1.117
{14 30 49},{18},0.133,0.748,1.061
{14 30 49},{19},0.11,0.62,1.15
{1 6 30},{34},0.124,0.713,1.113
{1 6 30},{19},0.103,0.593,1.099
{1 6 30},{18},0.129,0.742,1.052
{1 6 30},{14},0.137,0.784,1.094
{1 6 30},{14 18},0.103,0.591,1.121
{4 6 34},{18},0.122,0.775,1.1
{4 6 34},{30},0.1,0.636,1.128
{4 6 34},{14},0.116,0.737,1.029
{1 18 46},{34},0.114,0.737,1.15
{1 18 46},{14},0.119,0.771,1.076
{4 16 18},{14},0.118,0.772,1.077
{4 16 18},{34},0.11,0.715,1.116
{1 19 34},{18},0.16,0.79,1.12
{1 19 34},{14},0.159,0.785,1.095
{1 19 34},{16},0.112,0.55,1.072
{1 19 34},{30},0.128,0.631,1.12
{1 19 34},{48},0.103,0.507,1.06
{1 19 34},{6},0.121,0.594,1.127
{1 19 34},{14 30},0.104,0.511,1.213
{1 19 34},{14 18},0.128,0.629,1.193
{1 14 30},{46},0.101,0.422,1.133
{1 14 30},{26},0.107,0.45,1.09
{1 14 30},{48},0.126,0.527,1.1
{1 14 30},{4},0.109,0.458,1.155
{1 14 30},{16},0.128,0.536,1.045
{1 14 30},{19},0.139,0.581,1.077
{1 14 30},{32},0.109,0.458,1.11
{1 14 30},{34},0.168,0.703,1.097
{1 14 30},{49},0.103,0.432,1.11
{1 14 30},{18},0.181,0.757,1.074
{1 14 30},{6},0.137,0.573,1.085
{1 14 30},{18 19},0.108,0.453,1.132
{1 14 30},{19 34},0.104,0.434,1.208
{1 14 30},{18 34},0.131,0.55,1.18
{1 14 30},{6 18},0.103,0.432,1.131
{4 18 48},{14},0.115,0.778,1.085
{4 18 48},{34},0.109,0.735,1.147
{1 4 18},{30},0.102,0.624,1.109
{1 4 18},{34},0.12,0.733,1.144
{1 4 18},{14},0.125,0.765,1.068
{18 30 39},{14},0.11,0.792,1.105
{4 14 34},{1},0.115,0.574,1.104
{4 14 34},{48},0.108,0.541,1.129
{4 14 34},{16},0.108,0.541,1.054
{4 14 34},{19},0.124,0.619,1.147
{4 14 34},{18},0.158,0.789,1.119
{4 14 34},{6},0.116,0.579,1.098
{4 14 34},{30},0.129,0.642,1.14
{4 14 34},{18 30},0.1,0.499,1.258
{15 18 34},{14},0.114,0.763,1.065
{14 19 28},{34},0.102,0.693,1.082
{14 19 28},{18},0.113,0.77,1.093
{12 18 48},{14},0.113,0.805,1.123
{6 26 30},{14},0.104,0.792,1.105
{6 14 21},{18},0.105,0.768,1.09
{18 19 34},{12},0.114,0.418,1.143
{18 19 34},{32},0.126,0.459,1.113
{18 19 34},{16},0.146,0.532,1.037
{18 19 34},{44},0.11,0.402,1.077
{18 19 34},{1},0.16,0.586,1.127
{18 19 34},{26},0.122,0.446,1.081
{18 19 34},{30},0.166,0.605,1.075
{18 19 34},{46},0.116,0.424,1.138
{18 19 34},{4},0.123,0.449,1.133
{18 19 34},{49},0.115,0.421,1.084
{18 19 34},{6},0.155,0.566,1.074
{18 19 34},{48},0.136,0.497,1.038
{18 19 34},{14},0.215,0.786,1.096
{18 19 34},{14 30},0.133,0.487,1.157
{18 19 34},{14 26},0.1,0.365,1.197
{18 19 34},{14 16},0.115,0.42,1.107
{18 19 34},{6 14},0.121,0.441,1.137
{18 19 34},{1 14},0.128,0.467,1.221
{18 19 34},{14 48},0.113,0.412,1.156
{1 18 49},{14},0.12,0.781,1.09
{1 18 49},{34},0.106,0.688,1.074
{1 4 34},{18},0.12,0.784,1.112
{1 4 34},{14},0.115,0.753,1.051
{1 4 34},{30},0.101,0.664,1.178
{14 15 18},{30},0.106,0.645,1.145
{14 15 18},{34},0.114,0.694,1.083
{14 15 18},{19},0.102,0.623,1.154
{34 46 48},{18},0.102,0.787,1.117
{34 46 48},{14},0.102,0.787,1.098
{18 28 34},{30},0.1,0.592,1.051
{18 28 34},{1},0.101,0.6,1.153
{18 28 34},{14},0.136,0.805,1.123
{14 30 48},{34},0.151,0.693,1.082
{14 30 48},{1},0.126,0.578,1.112
{14 30 48},{19},0.131,0.601,1.114
{14 30 48},{6},0.12,0.552,1.047
{14 30 48},{16},0.117,0.538,1.049
{14 30 48},{18},0.165,0.759,1.077
{14 30 48},{18 19},0.102,0.468,1.17
{14 30 48},{18 34},0.119,0.549,1.177
{34 44 48},{14},0.102,0.803,1.121
{14 26 48},{18},0.12,0.77,1.092
{14 26 48},{34},0.108,0.691,1.078
{1 6 34},{14},0.155,0.773,1.078
{1 6 34},{48},0.104,0.519,1.084
{1 6 34},{16},0.108,0.537,1.047
{1 6 34},{30},0.124,0.619,1.098
{1 6 34},{19},0.121,0.6,1.113
{1 6 34},{18},0.156,0.774,1.098
{1 6 34},{14 18},0.121,0.602,1.142
{34 48 49},{14},0.101,0.775,1.081
{1 16 48},{14},0.108,0.782,1.091
{1 16 48},{18},0.105,0.763,1.082
{1 16 18},{19},0.125,0.596,1.106
{1 16 18},{14},0.159,0.761,1.061
{1 16 18},{48},0.105,0.502,1.049
{1 16 18},{6},0.122,0.582,1.104
{1 16 18},{30},0.121,0.581,1.031
{1 16 18},{34},0.144,0.689,1.075
{1 16 18},{14 34},0.113,0.542,1.142
{18 19 42},{14},0.104,0.795,1.11
{14 34 44},{30},0.115,0.588,1.044
{14 34 44},{1},0.112,0.574,1.105
{14 34 44},{6},0.108,0.556,1.053
{14 34 44},{16},0.105,0.538,1.049
{14 34 44},{18},0.151,0.776,1.101
{14 34 44},{48},0.102,0.523,1.092
{14 34 44},{19},0.116,0.593,1.099
{1 14 34},{18},0.211,0.793,1.124
{1 14 34},{6},0.155,0.585,1.11
{1 14 34},{28},0.105,0.397,1.16
{1 14 34},{26},0.118,0.443,1.075
{1 14 34},{46},0.11,0.416,1.117
{1 14 34},{12},0.112,0.423,1.159
{1 14 34},{44},0.112,0.422,1.132
{1 14 34},{4},0.115,0.433,1.092
{1 14 34},{48},0.14,0.529,1.105
{1 14 34},{16},0.146,0.549,1.07
{1 14 34},{19},0.159,0.601,1.113
{1 14 34},{30},0.168,0.632,1.122
{1 14 34},{32},0.125,0.471,1.141
{1 14 34},{49},0.106,0.399,1.028
{1 14 34},{18 48},0.113,0.426,1.225
{1 14 34},{19 30},0.104,0.391,1.235
{1 14 34},{18 30},0.131,0.495,1.248
{1 14 34},{18 19},0.128,0.481,1.204
{1 14 34},{16 18},0.113,0.427,1.158
{1 14 34},{6 18},0.121,0.456,1.195
{1 14 34},{18 32},0.103,0.389,1.283
{26 34 48},{18},0.104,0.766,1.086
{26 34 48},{14},0.108,0.798,1.113
{14 19 39},{18},0.105,0.788,1.118
{1 19 48},{14},0.12,0.813,1.134
{1 19 48},{34},0.103,0.698,1.089
{1 19 48},{18},0.115,0.779,1.105
{14 18 39},{34},0.126,0.718,1.121
{14 18 39},{30},0.11,0.63,1.119
{14 18 39},{19},0.105,0.602,1.116
{6 26 34},{14},0.114,0.769,1.073
{6 26 34},{18},0.113,0.76,1.078
{18 30 46},{34},0.117,0.693,1.082
{18 30 46},{6},0.102,0.602,1.142
{18 30 46},{19},0.101,0.594,1.102
{18 30 46},{14},0.136,0.801,1.118
{1 14 49},{18},0.12,0.778,1.104
{1 14 49},{30},0.103,0.666,1.182
{1 14 49},{34},0.106,0.685,1.07
{4 14 48},{18},0.115,0.778,1.103
{4 14 48},{34},0.108,0.73,1.14
{1 18 48},{6},0.109,0.563,1.067
{1 18 48},{14},0.153,0.792,1.105
{1 18 48},{16},0.105,0.542,1.056
{1 18 48},{34},0.14,0.723,1.128
{1 18 48},{30},0.115,0.592,1.051
{1 18 48},{19},0.115,0.594,1.101
{1 18 48},{14 34},0.113,0.583,1.229
{1 14 42},{18},0.1,0.788,1.118
{4 6 14},{30},0.108,0.658,1.168
{4 6 14},{18},0.124,0.76,1.077
{4 6 14},{34},0.116,0.709,1.106
{18 19 21},{14},0.105,0.795,1.11
{1 30 32},{34},0.105,0.741,1.156
{1 30 32},{18},0.106,0.748,1.06
{1 30 32},{14},0.109,0.774,1.079
{6 12 14},{18},0.118,0.765,1.085
{6 12 14},{34},0.104,0.675,1.053
{12 14 48},{18},0.113,0.803,1.139
{19 30 32},{18},0.107,0.778,1.103
{19 30 32},{14},0.107,0.773,1.078
{1 12 34},{14},0.112,0.799,1.114
{1 12 34},{18},0.115,0.82,1.163
{18 30 49},{34},0.11,0.666,1.04
{18 30 49},{14},0.133,0.801,1.117
{18 30 49},{19},0.105,0.636,1.178
{14 19 20},{18},0.101,0.815,1.156
{1 26 30},{18},0.102,0.748,1.06
{1 26 30},{14},0.107,0.789,1.101
{14 16 28},{34},0.107,0.737,1.151
{14 16 28},{18},0.109,0.756,1.072
{1 14 21},{18},0.103,0.784,1.112
{14 20 34},{18},0.111,0.816,1.158
{6 18 46},{30},0.102,0.619,1.1
{6 18 46},{34},0.12,0.727,1.134
{6 18 46},{14},0.125,0.761,1.062
{6 34 49},{14},0.115,0.785,1.096
{6 34 49},{18},0.114,0.783,1.111
{14 18 20},{34},0.111,0.697,1.087
{14 18 20},{19},0.101,0.636,1.179
{19 28 34},{14},0.102,0.794,1.108
{14 34 42},{18},0.122,0.76,1.079
{14 19 46},{30},0.102,0.636,1.129
{14 19 46},{34},0.115,0.714,1.115
{14 19 46},{18},0.126,0.783,1.11
{14 32 48},{18},0.12,0.784,1.112
{14 32 48},{34},0.109,0.71,1.109
{11 14 18},{34},0.106,0.71,1.108
{14 18 19},{49},0.134,0.439,1.129
{14 18 19},{6},0.171,0.559,1.06
{14 18 19},{48},0.161,0.527,1.101
{14 18 19},{16},0.163,0.534,1.04
{14 18 19},{1},0.173,0.566,1.088
{14 18 19},{26},0.139,0.455,1.104
{14 18 19},{32},0.137,0.448,1.084
{14 18 19},{4},0.136,0.444,1.12
{14 18 19},{44},0.129,0.424,1.135
{14 18 19},{15},0.102,0.335,1.098
{14 18 19},{42},0.104,0.34,1.07
{14 18 19},{21},0.105,0.344,1.121
{14 18 19},{12},0.132,0.431,1.18
{14 18 19},{28},0.113,0.37,1.081
{14 18 19},{39},0.105,0.345,1.092
{14 18 19},{30},0.186,0.609,1.082
{14 18 19},{20},0.101,0.332,1.226
{14 18 19},{46},0.126,0.413,1.108
{14 18 19},{34},0.215,0.704,1.099
{14 18 19},{6 30},0.105,0.344,1.121
{14 18 19},{30 34},0.133,0.437,1.187
{14 18 19},{26 34},0.1,0.328,1.215
{14 18 19},{1 30},0.108,0.354,1.141
{14 18 19},{16 34},0.115,0.377,1.133
{14 18 19},{30 48},0.102,0.333,1.18
{14 18 19},{6 34},0.121,0.395,1.122
{14 18 19},{1 34},0.128,0.418,1.188
{14 18 19},{34 48},0.113,0.369,1.167
{14 18 19},{1 6},0.101,0.331,1.164
{18 19 28},{14},0.113,0.803,1.121
{16 34 46},{18},0.104,0.774,1.097
{16 34 46},{14},0.108,0.803,1.121
{14 18 46},{34},0.151,0.702,1.096
{14 18 46},{48},0.115,0.533,1.114
{14 18 46},{30},0.136,0.631,1.12
{14 18 46},{6},0.125,0.583,1.105
{14 18 46},{16},0.116,0.541,1.054
{14 18 46},{19},0.126,0.586,1.086
{14 18 46},{1},0.119,0.553,1.065
{6 18 26},{14},0.128,0.78,1.089
{6 18 26},{34},0.113,0.689,1.076
{4 18 19},{30},0.105,0.607,1.078
{4 18 19},{14},0.136,0.784,1.094
{4 18 19},{34},0.123,0.711,1.11
{11 14 34},{18},0.106,0.764,1.084
{18 30 48},{16},0.107,0.522,1.017
{18 30 48},{34},0.144,0.704,1.099
{18 30 48},{6},0.118,0.577,1.094
{18 30 48},{19},0.125,0.61,1.13
{18 30 48},{1},0.115,0.559,1.076
{18 30 48},{14},0.165,0.805,1.123
{18 30 48},{14 19},0.102,0.496,1.242
{18 30 48},{14 34},0.119,0.582,1.226
{14 46 48},{18},0.115,0.793,1.124
{14 46 48},{34},0.102,0.707,1.104
{14 19 26},{34},0.123,0.698,1.09
{14 19 26},{18},0.139,0.791,1.122
{14 19 26},{30},0.108,0.617,1.095
{14 19 26},{18 34},0.1,0.569,1.22
{14 19 49},{18},0.134,0.785,1.114
{14 19 49},{34},0.118,0.693,1.082
{14 19 49},{30},0.11,0.645,1.144
{18 26 48},{14},0.12,0.792,1.105
{18 26 48},{34},0.104,0.682,1.065
{30 34 39},{14},0.102,0.789,1.101
{1 26 34},{18},0.117,0.783,1.111
{1 26 34},{14},0.118,0.79,1.102
{12 18 19},{30},0.103,0.638,1.134
{12 18 19},{34},0.114,0.709,1.106
{12 18 19},{14},0.132,0.816,1.139
{6 14 16},{30},0.125,0.598,1.062
{6 14 16},{34},0.142,0.682,1.064
{6 14 16},{1},0.12,0.574,1.105
{6 14 16},{48},0.108,0.52,1.086
{6 14 16},{19},0.118,0.566,1.05
{6 14 16},{18},0.157,0.754,1.069
{6 14 16},{18 34},0.11,0.526,1.128
{6 16 30},{34},0.108,0.658,1.027
{6 16 30},{14},0.125,0.762,1.063
{6 16 30},{18},0.119,0.725,1.028
{14 44 48},{18},0.111,0.765,1.085
{14 44 48},{34},0.102,0.705,1.101
{2 14 18},{34},0.112,0.719,1.122
{14 16 32},{30},0.104,0.629,1.117
{14 16 32},{18},0.127,0.768,1.09
{14 16 32},{34},0.118,0.714,1.114
{14 18 26},{4},0.103,0.444,1.119
{14 18 26},{32},0.1,0.431,1.044
{14 18 26},{6},0.128,0.552,1.046
{14 18 26},{30},0.145,0.624,1.107
{14 18 26},{34},0.163,0.704,1.099
{14 18 26},{49},0.101,0.434,1.116
{14 18 26},{16},0.134,0.576,1.123
{14 18 26},{19},0.139,0.599,1.11
{14 18 26},{1},0.131,0.565,1.086
{14 18 26},{48},0.12,0.519,1.083
{14 18 26},{19 34},0.1,0.431,1.198
{14 18 26},{30 34},0.105,0.451,1.226
{18 34 44},{1},0.111,0.589,1.132
{18 34 44},{19},0.11,0.585,1.084
{18 34 44},{30},0.109,0.578,1.026
{18 34 44},{6},0.107,0.567,1.076
{18 34 44},{14},0.151,0.805,1.123
{14 48 49},{18},0.112,0.768,1.089
{14 48 49},{34},0.101,0.69,1.077
{19 30 34},{4},0.1,0.468,1.18
{19 30 34},{16},0.113,0.526,1.024
{19 30 34},{1},0.128,0.597,1.149
{19 30 34},{18},0.166,0.773,1.096
{19 30 34},{6},0.123,0.575,1.091
{19 30 34},{14},0.168,0.781,1.089
{19 30 34},{48},0.111,0.519,1.085
{19 30 34},{14 18},0.133,0.622,1.18
{19 30 34},{1 14},0.104,0.484,1.266
{1 34 46},{18},0.114,0.784,1.112
{1 34 46},{14},0.11,0.761,1.062
{16 18 19},{1},0.125,0.581,1.117
{16 18 19},{30},0.126,0.585,1.039
{16 18 19},{14},0.163,0.759,1.059
{16 18 19},{34},0.146,0.679,1.059
{16 18 19},{6},0.121,0.562,1.066
{16 18 19},{48},0.108,0.503,1.051
{16 18 19},{14 34},0.115,0.536,1.128
{0 18 34},{14},0.11,0.799,1.114
{16 18 46},{34},0.104,0.699,1.091
{16 18 46},{14},0.116,0.784,1.094
{18 19 39},{14},0.105,0.771,1.075
{6 18 44},{14},0.119,0.782,1.091
{6 18 44},{34},0.107,0.699,1.091
{6 14 46},{34},0.113,0.725,1.132
{6 14 46},{30},0.1,0.64,1.136
{6 14 46},{18},0.125,0.802,1.137
{14 16 30},{32},0.104,0.473,1.145
{14 16 30},{26},0.104,0.474,1.15
{14 16 30},{6},0.125,0.567,1.074
{14 16 30},{18},0.16,0.727,1.032
{14 16 30},{1},0.128,0.582,1.119
{14 16 30},{34},0.15,0.682,1.064
{14 16 30},{48},0.117,0.532,1.111
{14 16 30},{19},0.126,0.574,1.064
{14 16 30},{18 34},0.113,0.514,1.101
{19 34 46},{18},0.116,0.804,1.14
{19 34 46},{14},0.115,0.797,1.112
{19 30 49},{18},0.105,0.765,1.085
{19 30 49},{14},0.11,0.799,1.115
{4 18 26},{14},0.103,0.79,1.103
{6 19 48},{14},0.118,0.78,1.088
{6 19 48},{18},0.115,0.762,1.081
{6 19 48},{34},0.105,0.696,1.086
{30 32 34},{1},0.105,0.618,1.189
{30 32 34},{6},0.1,0.593,1.123
{30 32 34},{18},0.125,0.74,1.05
{30 32 34},{14},0.134,0.789,1.101
{30 32 34},{14 18},0.103,0.606,1.15
{6 18 48},{1},0.109,0.573,1.102
{6 18 48},{30},0.118,0.622,1.104
{6 18 48},{34},0.135,0.709,1.107
{6 18 48},{19},0.115,0.606,1.123
{6 18 48},{14},0.151,0.795,1.109
{6 18 48},{16},0.106,0.555,1.082
{6 18 48},{14 34},0.109,0.571,1.202
{16 34 44},{14},0.105,0.816,1.139
{14 18 44},{48},0.111,0.522,1.09
{14 18 44},{30},0.128,0.604,1.072
{14 18 44},{6},0.119,0.563,1.067
{14 18 44},{16},0.116,0.546,1.063
{14 18 44},{19},0.129,0.61,1.131
{14 18 44},{1},0.123,0.582,1.119
{14 18 44},{34},0.151,0.714,1.114
{4 14 16},{18},0.118,0.773,1.097
{4 14 16},{34},0.108,0.708,1.105
{1 34 49},{18},0.106,0.763,1.082
{1 34 49},{14},0.106,0.763,1.064
{14 19 48},{34},0.144,0.688,1.074
{14 19 48},{1},0.12,0.573,1.103
{14 19 48},{18},0.161,0.769,1.091
{14 19 48},{6},0.118,0.564,1.069
{14 19 48},{30},0.131,0.624,1.108
{14 19 48},{16},0.112,0.537,1.046
{14 19 48},{18 30},0.102,0.486,1.224
{14 19 48},{18 34},0.113,0.538,1.154
{14 18 29},{34},0.106,0.677,1.057
{16 18 26},{34},0.116,0.693,1.081
{16 18 26},{14},0.134,0.8,1.117
{6 16 34},{30},0.108,0.587,1.043
{6 16 34},{14},0.142,0.775,1.081
{6 16 34},{19},0.105,0.573,1.062
{6 16 34},{18},0.139,0.76,1.078
{6 16 34},{1},0.108,0.589,1.133
{6 16 34},{14 18},0.11,0.598,1.135
{16 34 48},{18},0.125,0.759,1.077
{16 34 48},{30},0.102,0.617,1.096
{16 34 48},{14},0.132,0.802,1.118
{16 34 48},{14 18},0.102,0.621,1.179
{6 14 26},{34},0.114,0.686,1.071
